"","baseMean","log2FoldChange","lfcSE","padj"
"OTAU000738",4203.38952074649,-0.108005695960275,0.0895643801234412,0.51724275171231
"OTAU000739",295.428499590256,-0.0446323756404429,0.135126321976939,0.897413599171871
"OTAU000740",2.06828578921044,-0.0152921352997952,0.71528248314506,0.99477757770398
"OTAU000741",321.362120240516,0.0567436368310878,0.069095656533698,0.696108277473687
"OTAU000742",1648.21829652488,-0.0788301038848117,0.11432289665139,0.754350020830684
"OTAU000745",29.6250247942759,-0.431601750008339,0.219855012189157,0.215754169765956
"OTAU000746",52.3226849736897,-0.680481253132653,0.808437800125819,0.686512725382369
"OTAU000747",116.944522437868,0.310955738763376,0.127302876033574,0.098604039483151
"OTAU000748",76.1753139802011,0.405583640631053,0.174495816103366,0.121619796839245
"OTAU000751",366.444353980235,0.0293110354641315,0.0927493202811373,0.902668538267471
"OTAU000752",237.859706942,-0.114657780796088,0.0948987422547237,0.515843819510519
"OTAU000753",1.02519048086239,-0.823315918992259,1.27532103067225,NA
"OTAU000754",150.988964227743,-0.131177106743503,0.108646506686647,0.516159973836826
"OTAU000755",2.09431090308053,0.155121099106668,0.776079225571097,0.937992019194651
"OTAU000756",501.542099841262,0.0311079575784663,0.0801369069079566,0.875973464267136
"OTAU000757",103.447802526926,-0.210263447236753,0.382142725238444,0.816551432632335
"OTAU000759",1.07620643696942,-0.54041773378233,1.30733012639696,NA
"OTAU000760",968.044198175397,-0.10556331758453,0.164777345609142,0.778909901018243
"OTAU000761",390.963568547468,-0.0866294345135255,0.0836935126059751,0.594154299558059
"OTAU000762",352.17517940849,-0.337991972106517,0.168794778936105,0.204862861642544
"OTAU000763",0.766527109890519,1.58318286490544,1.699278208172,NA
"OTAU000764",700.568445168838,-0.209863117671222,0.0887770198636438,0.113431528024351
"OTAU000767",14.2802859620607,0.28031685836527,0.47493619184296,0.798736132317646
"OTAU000770",7.93104482225807,0.218354205895808,0.476882945716365,0.848757094664054
"OTAU000771",11.0244407794111,0.0991380175061843,0.466418719938284,0.935419032049307
"OTAU000772",229.827900906716,0.230610850133696,0.0917295681711801,0.085918148503034
"OTAU000773",52.6076244880421,0.164717190327166,0.159711548170347,0.594827081101754
"OTAU000775",13.8036650867656,-0.739844782435911,0.985106712008925,0.7273311213961
"OTAU000776",2.27741548486848,0.356404329395899,0.963519000198987,0.882623584798751
"OTAU000778",3081.83342584257,-1.29134147907123,0.184826108619077,8.24304047203821e-10
"OTAU000780",18.6353998030614,-0.0603501115512479,0.311246028266589,0.939932539270344
"OTAU000781",1.46082539865087,-0.208420772386416,1.03586013666431,0.937823124596682
"OTAU000782",152581.813827386,2.0082429506859,0.58455296828701,0.0102956208301022
"OTAU000783",2766.83375186533,1.76375091824869,0.602088662362257,0.0366140238260259
"OTAU000785",223.293674583816,0.406272576413607,0.0794870838239187,2.15305836626331e-05
"OTAU000786",121.267297455409,0.0814687737123883,0.103256180656884,0.710338841306869
"OTAU000787",12.3168510267365,0.137608514409651,0.326805587364945,0.863670458112315
"OTAU000788",422.162466138034,-0.12654535469276,0.0672659208036007,0.241752224756115
"OTAU000789",4.02718937398078,0.487401595655921,0.64851611638332,0.727077104256733
"OTAU000790",8.18855054401683,0.936231163871557,0.521251333368053,0.268466641122909
"OTAU000791",1103.39239367968,0.464268751087649,0.1746769648317,0.0650864982331321
"OTAU000792",47.7532340357466,0.591949797732025,0.220365505778428,0.0618062283935929
"OTAU000793",14.2322714433949,0.243633212163582,0.44791957514107,0.818265804851445
"OTAU000794",23.7804953843043,1.14564997250871,0.268176455961235,0.000688279424926988
"OTAU000795",40.2775407725477,0.40820316846486,0.199764308460669,0.192635901609986
"OTAU000796",331.860240585442,0.183269076364392,0.0769399614882153,0.11029038048624
"OTAU000797",5932.6493850582,0.0460561725885118,0.108369992395339,0.862055776663431
"OTAU000798",18.0034339874504,-0.125618011880827,0.374794410487152,0.895661607134719
"OTAU000799",220.120890235872,0.306957450443072,0.0898276003519705,0.010782086938583
"OTAU000800",54.3256088740916,-0.088093648908124,0.163036055660232,0.819175069880031
"OTAU000801",1282.29756585182,-0.435957976054327,0.175722839915157,0.0920675331116469
"OTAU000802",7.72942966215815,0.382260562587392,0.662114758371578,0.805566800924123
"OTAU000803",92.6464489637051,0.2621859198954,0.121415301590619,0.160526668542595
"OTAU000804",692.275380189943,-0.0884622508753622,0.162862817080554,0.818265804851445
"OTAU000805",226.10955703974,-0.0688431219913358,0.112081463441411,0.790650749497778
"OTAU000806",3619.66205495622,-0.0512045173433643,0.0959662308481392,0.821512205611483
"OTAU000807",900.909455348914,-0.117837999485399,0.181274025661332,0.774720328766483
"OTAU000808",17.3684232351734,0.119723000411612,0.279413072923058,0.860550484664366
"OTAU000809",105.240158448375,-0.186591769806267,0.134297948875412,0.434598927334581
"OTAU000810",217.108211701279,0.0291951101161252,0.102278104874899,0.911383992051783
"OTAU000811",564.585875198253,0.0189969818263642,0.0773873384316548,0.926007727152864
"OTAU000812",1822.01860069242,-0.230347005517895,0.083648502034955,0.0537931617017093
"OTAU000813",158.693604938108,-0.143062972924473,0.133591944941023,0.579105979913665
"OTAU000814",509.424424944415,-0.089363144039139,0.151180671430457,0.798496145642156
"OTAU000815",950.595176403954,0.0193895757003111,0.0815594300163145,0.927460746773616
"OTAU000816",49.5624224391805,-0.0783623428915727,0.333542288503277,0.928627508260549
"OTAU000817",1313.43896498442,0.170164392660618,0.256105385263242,0.768188774383338
"OTAU000818",134.670357636718,-0.168540318760677,0.237826355327379,0.746125636489666
"OTAU000819",1754.09123619381,0.151640037922991,0.110166790719139,0.440293322639045
"OTAU000820",684.209412789156,-0.330678692434987,0.19125347409801,0.292240733628121
"OTAU000821",653.743371278636,-0.515487356740801,0.143710733506662,0.00666584967811463
"OTAU000822",0.789694939168862,-0.884030736447892,1.41238209637989,NA
"OTAU000823",562.998763876302,0.234027439995555,0.106988944176673,0.153165548439478
"OTAU000824",93.5221130243494,0.277948116870249,0.216059825457277,0.479715887261588
"OTAU000825",492.406130462761,0.282199940595346,0.107581212811296,0.0701095539257068
"OTAU000826",349.569432419672,-0.0587341594002814,0.0930472618408357,0.783011595535997
"OTAU000827",117.093156131961,0.0337150206868961,0.141701891100432,0.927460746773616
"OTAU000828",720.883505715754,0.0892520255260995,0.0993451271802317,0.660421264008061
"OTAU000829",633.380661933129,-0.0809942433784131,0.0818582018275963,0.616723409619134
"OTAU000830",399.079131347256,-0.00254988696382859,0.0976066173280352,0.993759514183872
"OTAU000831",264.832643798201,2.28236898590169,0.655569061607427,0.00914475408576601
"OTAU000832",1779.93032326856,-0.708371493282307,0.506758980179413,0.431759987298555
"OTAU000833",90.2433026822847,0.878966718546776,0.382367768382154,0.127530445918438
"OTAU000834",278.001718668621,0.0228883660767953,0.10130829295766,0.930835427290675
"OTAU000835",131.379719539138,0.220535772784549,0.139970054510235,0.353046362604876
"OTAU000836",1364.33206027062,-0.467810352938216,0.234529908676201,0.207243700502793
"OTAU000837",2677.72557077439,-0.0643627027404301,0.0779471950109297,0.693449111464365
"OTAU000838",131.808257237941,-0.0887634403702034,0.0980536663469021,0.65682843127794
"OTAU000839",258.177422770758,0.236798666804548,0.183268321550747,0.478079957762942
"OTAU000840",10.0969633650342,-0.528392332887462,0.483935314094051,0.569232356563378
"OTAU000841",819.148563934208,0.0433346495237547,0.0772330209601817,0.810961912100545
"OTAU000842",666.593656885086,-0.140374253670503,0.0620507461031236,0.134991994406217
"OTAU000843",307.446037130132,0.118640054705541,0.0976972743223851,0.512548908242128
"OTAU000844",71.4807626231839,-0.0116093977302233,0.13759059425181,0.977577977325068
"OTAU000845",179.583974893384,0.0922038221149227,0.100561050673171,0.650460208826959
"OTAU000846",523.180317966984,0.0833726023466926,0.0868099191348625,0.629491608390874
"OTAU000847",6305.70472731195,0.0927924691342725,0.147153386883901,0.783165348871756
"OTAU000848",12.5047026845211,-0.246293757268963,0.378715304067598,0.774720328766483
"OTAU000849",22.3655591296285,2.31856330312826,0.969866898750285,0.108805805879906
"OTAU000850",5184.25431387223,-0.0997424099390276,0.297437642557739,0.895661607134719
"OTAU000851",26.117666861281,-0.159141476143688,0.282445413581012,0.809912436749496
"OTAU000852",1025.23632438005,-0.136740107429558,0.058397629081677,0.117952774610456
"OTAU000853",963.392954112058,-0.166418190871695,0.111426432661939,0.387065653255938
"OTAU000854",926.589803393418,0.193917208936417,0.0794432027314087,0.0987463922304796
"OTAU000855",7186.5300097006,0.176585678288203,0.205114351766656,0.677472393097877
"OTAU000856",176.761578490574,0.151201224002532,0.131735106813775,0.54287639169788
"OTAU000857",217.435878647302,-0.381291710914902,0.10539978229278,0.00604270594871011
"OTAU000858",964.169554399982,0.215850528635872,0.094163824751513,0.128937847135127
"OTAU000859",71.898859440024,-0.0554982663575097,0.180290484464072,0.906134593688377
"OTAU000860",759.673328913665,-0.0965834065635139,0.103612017785609,0.64185536803498
"OTAU000861",10.0835005667008,3.19523652550346,0.647309034394716,4.66355295495284e-05
"OTAU000862",3.12337940186533,1.42454236125806,0.829223615620519,0.296298517415932
"OTAU000863",4.69299973668905,0.661753675794106,1.18631221401725,0.812759379618051
"OTAU000864",2.91797963339929,1.25212146954409,1.0479903484462,0.521693617777343
"OTAU000865",223.093072390947,-0.0790215341917712,0.214735862622596,0.883511557558679
"OTAU000866",917.899615914558,3.30835824436983,0.922049266920176,0.00665027584307871
"OTAU000867",1635.62590136332,0.020072395847275,0.108859312839341,0.94329599677415
"OTAU000868",355.892767473749,-0.195131572551021,0.177091953307679,0.56504211644722
"OTAU000869",17628.6284510212,-0.0821178468252016,0.144820202713648,0.809297708169757
"OTAU000870",9543.98596089371,-0.58119810872003,0.46477642739808,0.496626086453475
"OTAU000874",616.352064832778,-0.0484645980329214,0.150313358289314,0.900383338964019
"OTAU000875",44.3034481179866,1.85734578788938,0.618500620445779,0.0306785535008619
"OTAU000876",161.727346446845,-0.0555017476428031,0.103308055255378,0.820281352896753
"OTAU000878",8.41846499431925,-1.00470417778301,0.569960690931094,0.280885565429433
"OTAU000879",1051.7474710642,0.542804280263966,0.255650402131136,0.16997896510098
"OTAU000880",114.002421554081,-0.0105432954876742,0.15316421551618,0.982169119665351
"OTAU000884",105.028480613473,0.334521991391129,0.131860026133306,0.0820912057632462
"OTAU000885",44.6215706218798,0.121161594952296,0.171082348432962,0.746265180553493
"OTAU000886",1004.15055562396,0.299940562047192,0.086128150229335,0.00913494814824982
"OTAU000887",722.603345063301,0.0260032107953507,0.0866022862230214,0.907566710306417
"OTAU000888",169.375149368313,0.263663871833825,0.205394923130266,0.480700963284056
"OTAU000889",113.126077770943,-0.133729773562565,0.105725915714101,0.489779330891832
"OTAU000890",3844.39245927381,-1.54465097729033,0.529907730765172,0.0379197528496065
"OTAU000891",26.9401358392849,-0.849124569706193,0.347699510612853,0.098604039483151
"OTAU000892",14.347442221993,-1.7705064867944,0.515912401081092,0.0103740347965221
"OTAU000893",1.91447010615599,-1.40965074806278,1.14674995614303,0.505083070769787
"OTAU000894",1213.12583224705,0.0189550132432031,0.22992511657878,0.977831041692736
"OTAU000896",5.7610525092742,0.832505834338336,1.01497276098272,0.69634606921806
"OTAU000897",1.37139364075797,-0.812167507943214,1.68797387444898,0.8402884168482
"OTAU000898",20.6415166764177,-1.09941450151454,1.03636874390393,NA
"OTAU000899",276.364613475983,0.0189627956924007,0.0798755255639065,0.927460746773616
"OTAU000900",178.559575978764,-0.606518602839387,0.211727189561876,0.0426104849172773
"OTAU000902",3091.42898818742,-0.148056042729197,0.0595619855203177,0.0911401200365118
"OTAU000904",706.611090224508,0.00989784206176485,0.0589392470560404,0.949873185176279
"OTAU000905",2885.95573032259,-0.246704632888774,0.101852631655555,0.10208895478054
"OTAU000906",6556.63827691168,-0.230566550783622,0.0878845366641859,0.070080757268707
"OTAU000907",1.21078964745112,-2.66049039399406,1.47471000172866,0.265643756812994
"OTAU000908",2407.85054543269,0.199116167611843,0.160466515062782,0.500008565289282
"OTAU000909",166.954120500478,0.0529651253047342,0.091580275037823,0.804967206471798
"OTAU000910",43.8048515822408,2.27721129777615,0.598232587024965,0.00341631649169319
"OTAU000911",1.64562970800317,0.128009260213649,1.28052165779806,0.972052271714611
"OTAU000913",334.196437239571,-0.285362865868665,0.0964015630887988,0.0338600375044136
"OTAU000914",16.309080188869,0.250847397806997,0.478803048335814,0.824829952276342
"OTAU000915",212.80043236185,0.127241807055498,0.305689245733101,0.865732946188171
"OTAU000916",329.403345883911,0.0949743090876083,0.0810624989350299,0.532591980027518
"OTAU000917",1691.18392659063,-0.169987252250601,0.0613672867994506,0.0520792408251423
"OTAU000918",145.523532441733,0.0193735408929503,0.147143130185614,0.962830067699746
"OTAU000919",1253.76949242784,-0.0353366167266411,0.0856822318003852,0.867371348647139
"OTAU000920",331.88281333553,0.223966695850732,0.111630135459784,0.203533090498762
"OTAU000921",164.776719845762,0.00228137623638516,0.100119671276616,0.994763602726657
"OTAU000922",214.783724295469,0.0876711358175,0.15426000254126,0.808552676213103
"OTAU000923",47.2059227779621,0.317872161689212,0.161982873436415,0.216044302852866
"OTAU000924",2716.0983435819,-0.0972999976871403,0.0993934351286923,0.620302572689694
"OTAU000925",251.98431730485,-0.937753719188231,0.185263265519112,2.68218588777055e-05
"OTAU000926",542.320687784917,-0.143094505816307,0.0707101776472207,0.198307456697085
"OTAU000929",139.742440923006,0.033878409021393,0.11639280754676,0.910545894384873
"OTAU000930",73.5128104936236,0.0164274247039257,0.155018156132522,0.969858393131866
"OTAU000931",74.8366984360534,0.0817104613721217,0.15545395436408,0.824565781346584
"OTAU000932",202.061872540158,-0.138071868868316,0.112446773989615,0.505667518699602
"OTAU000933",140.438774603422,0.0280102288030935,0.108369426928171,0.921464203541076
"OTAU000934",70.0172414074875,0.239490862523886,0.341671142109771,0.749447762498444
"OTAU000937",409.762594186958,-0.00949962354163158,0.0768730858657142,0.965304480271702
"OTAU000938",381.647990084604,0.116045484286096,0.0917874901049186,0.490074516603051
"OTAU000939",216.760390450265,-0.0539221918839278,0.120875888288816,0.853968871640342
"OTAU000940",6.3903832539488,0.256122774637213,0.723474386979124,0.888396166401178
"OTAU000941",361.797220560091,0.0447274678823918,0.102619957479317,0.857608615742397
"OTAU000942",15.3413272092274,-0.751392465888769,0.409737107923527,0.25649455610068
"OTAU000943",170.622824519831,0.0536984466180336,0.140755360429619,0.878568060054111
"OTAU000944",472.578276174215,-0.0166078598784439,0.13813411120008,0.966164286756751
"OTAU000945",91.0244626700424,-0.180776595681001,0.13781274537325,0.468532705631437
"OTAU000946",79.3367094860579,0.029733551749408,0.200363184390969,0.956324896985944
"OTAU000947",245.959369198791,-0.149574981152096,0.0791767115518858,0.239440386478427
"OTAU000949",919.165183630537,0.832197881451653,0.28905845177408,0.0412266181973516
"OTAU000950",228.433228637817,0.223579822054615,0.126794571233937,0.280812213285672
"OTAU000951",7.61549622339225,0.181197218051808,0.459128644766359,0.873637446186014
"OTAU000952",60.5011266996754,-0.309489013362017,0.152257204620223,0.195511305991683
"OTAU000953",165.22117375236,0.194628793928043,0.155775054313764,0.496705105415052
"OTAU000954",40.9242887853944,0.156348713225005,0.197906005029589,0.709978892952623
"OTAU000955",3980.9052028013,-0.305836648353438,0.131068974657612,0.119757021409255
"OTAU000956",238.210226617975,0.0377622718743293,0.134434612435925,0.913303467726743
"OTAU000957",4.2555163368087,1.58119602302774,0.65289297758785,0.10208895478054
"OTAU000958",616.881062238851,0.12744667893563,0.188455396961228,0.761179910077593
"OTAU000959",981.194026484042,-0.128300076981903,0.171566056259321,0.728263014485945
"OTAU000960",91.4648544147306,-0.0439191072031586,0.242408811316201,0.944560551494294
"OTAU000961",8.4528694531324,-0.0335166058420161,0.547262888878079,0.984270039809527
"OTAU000962",2270.36002251859,-0.233619962641778,0.24283893299421,0.628972866117742
"OTAU000963",87.4357893901613,0.12412229312699,0.667045635549294,0.942969372714202
"OTAU000964",20.1157232483622,-0.284612363198363,0.581231411049301,0.836888054116368
"OTAU000965",216.288721560177,-0.106228990789211,0.0941320121055073,0.552019609083718
"OTAU000966",94.8763286434292,0.0991869964784173,0.220384210774356,0.852099811729415
"OTAU000967",356.915412569305,0.130622182653546,0.099616695633082,0.468722437420586
"OTAU000968",11.0704379387965,0.0746724948952885,1.41455227160048,0.986451229115751
"OTAU000969",93.8667056421466,-1.60304911590205,0.346023215427213,0.000165253904814685
"OTAU000971",598.627448787917,0.52250162807338,0.137548901682354,0.00348966676859537
"OTAU000972",1296.63177299022,0.0733702231195998,0.0800019093937915,0.650363356333605
"OTAU000973",4994.53947809593,0.112978063041994,0.0843852616205702,0.456530003189391
"OTAU000974",2822.81251129681,0.145192084178777,0.101443176437243,0.41688015168653
"OTAU000975",7.88462822500961,3.52335347177511,0.787300823778199,0.000313585453127733
"OTAU000977",8.0639271668187,-0.0551454710125806,0.387892334590392,0.958890428653757
"OTAU000978",1.07519531171295,0.983267112012593,1.40700030956798,NA
"OTAU000979",1026.97305647996,-0.0038237662270815,0.0728681617391405,0.986481866202928
"OTAU000980",278.492666744088,0.97631653587,0.305778201822815,0.0195984120842589
"OTAU000981",147.085113928893,0.629463399626007,0.346887973020182,0.263110259151517
"OTAU000982",49.7775237880673,0.0402585540100025,0.208035908126929,0.93994643557515
"OTAU000983",3850.63788977795,-0.254128362732373,0.0805312957541046,0.0216681302653819
"OTAU000985",154.154659388084,-0.688423919939254,0.602714470696332,0.546035680810885
"OTAU000986",3074.56619626982,-0.595525637924868,0.273367859259776,0.155554611034546
"OTAU000987",29.9932318296352,-0.00822736914167044,0.205490600167763,0.99029184675208
"OTAU000988",749.038498808313,-0.229065866724519,0.0802370683490369,0.0432390509774988
"OTAU000989",97.276259128439,-1.91166201792877,0.507354017524248,0.0038507458099055
"OTAU000990",49.3369250704707,1.33846136326807,0.417034008785948,0.0187747821547882
"OTAU000994",32.0577403874906,-0.337937834824052,0.232727818280473,0.406943140667927
"OTAU000996",103.548952542827,-0.0355243594601246,0.136595026777975,0.92102902773463
"OTAU000997",1.31280855872457,-1.70176096208802,1.1245837695517,0.37781757065689
"OTAU000998",2472.99388524436,-0.340984146120435,0.1433529921991,0.110792898762735
"OTAU000999",60.7095671743945,-0.334230269361283,0.20416167049038,0.32800496671906
"OTAU001001",205.201030180754,-0.600268107653013,0.156143661993572,0.00304168239299205
"OTAU001002",869.225803490121,0.047678874142923,0.066760730216311,0.74409357693243
"OTAU001003",175.947098017859,0.183856278079021,0.113524153631551,0.334188303373376
"OTAU001004",1921.33612344209,0.00310169237281481,0.135792243022485,0.994763602726657
"OTAU001005",149.359877022075,-0.104223788774946,0.119613272738659,0.673226564801163
"OTAU001006",22.5111895384043,-0.0103499562960092,0.24670868531598,0.98988251266841
"OTAU001007",6.78917181917832,-0.362062666714165,0.479638820243001,0.725692008219003
"OTAU001008",659.271305068322,0.0178064482480424,0.146387764135111,0.965665191636668
"OTAU001009",1417.33478029526,0.142377789971241,0.060740292495537,0.117450121729417
"OTAU001010",308.559987242169,-0.204826062699309,0.13932983239807,0.398782678757911
"OTAU001011",4.38447638456783,0.21925012980677,0.530536927714324,0.867054853596797
"OTAU001012",2083.54953115216,-0.0328290201736154,0.581481008883687,0.985563208655394
"OTAU001013",5.13775074448224,-0.97230168323155,0.725173120702904,0.455641455338611
"OTAU001014",112.737721383712,0.00098737045714801,0.182057159393415,0.998412258763153
"OTAU001015",113.487774795623,0.0710602008890038,0.110684905636758,0.778102955064023
"OTAU001016",79.532916419654,0.169891538952974,0.203862320542756,0.689464217954481
"OTAU001017",637.108862462179,0.0980580262138474,0.0769438750709344,0.485167721947049
"OTAU001018",32.9136907233739,-0.0835874263765863,0.379330684204697,0.933130100271542
"OTAU001019",125.651912013036,0.0550326094053546,0.127265378627705,0.858716714103529
"OTAU001020",590.232636085864,-0.215047230294032,0.104076427618636,0.185537276515545
"OTAU001021",3515.76540399476,-0.22479110705017,0.120785734525369,0.248341537421903
"OTAU001022",1288.54719989119,0.251088039200109,0.159815894238562,0.355360956988763
"OTAU001023",134.589465818574,-0.0754806804430335,0.137383099271168,0.817021445307583
"OTAU001024",12.9246428322255,0.000431404151818013,0.35753151820518,0.99930260648597
"OTAU001025",14.5369313968553,-0.0722313544101251,0.332397188331144,0.934038941592667
"OTAU001026",102.419195991284,0.215512526144999,0.162120871542273,0.460487061114205
"OTAU001027",3882.31596421926,0.0173641353555653,0.07867769337655,0.933130100271542
"OTAU001028",371.515917841331,0.163652428600941,0.0874868512869015,0.24556172363069
"OTAU001029",169.519356343996,-0.213840320038845,0.10757300697048,0.209180127563732
"OTAU001030",295.623548946827,-0.420275769160119,0.113820621507261,0.00481657182228636
"OTAU001031",5.87699499163062,0.159771572155905,0.480104859708985,0.896469114172585
"OTAU001033",394.806257572732,0.166750101302807,0.142386877241336,0.532715680638865
"OTAU001034",33.0844653713337,0.391088413842496,0.217174943192106,0.266899852634919
"OTAU001035",98.3536158750784,1.14394716995434,0.349744760651074,0.0159213539193458
"OTAU001036",13.8493951150147,-0.36428592647529,0.397197959277375,0.650363356333605
"OTAU001037",23.4269728980397,0.203698069601596,0.796885244320605,NA
"OTAU001038",2.86094217248729,-0.716392737977359,0.721373351772026,0.615085645917784
"OTAU001039",2.49465272023177,-0.855520213626024,0.760003903272414,0.553414680099949
"OTAU001040",4.36760860021759,-0.66547140988933,0.628192419699319,0.585324082784796
"OTAU001041",240.13942260724,-0.273501575491784,0.0786824780148251,0.0092589269199272
"OTAU001042",251.542107772818,1.65772842575167,0.534574776571358,0.0244465036841411
"OTAU001043",177.890453130524,-0.226195202736679,0.125428371132985,0.265699765746828
"OTAU001044",497.31373096268,0.0784985971071713,0.0612550290587428,0.481994471047297
"OTAU001045",145.517381137048,-0.204506709285245,0.255514329484341,0.704349316515818
"OTAU001046",696.689214385077,0.114756936296318,0.125742389468175,0.652731135563994
"OTAU001047",3.2646701264371,-1.16315635694311,1.18044665541989,0.618569943622071
"OTAU001048",105.979641512203,-2.45920367511344,0.802480784139316,0.0266883709323342
"OTAU001049",9.98797232159469,0.310056398217768,0.553377522385313,0.811622041412436
"OTAU001050",6.86430538593717,0.825691024700983,0.629985244841256,0.468838804578438
"OTAU001052",0.748973529906807,0.820001226096598,1.788786058898,NA
"OTAU001053",18.0639820156165,0.186749131685924,0.321318105153347,0.803472036497965
"OTAU001054",408.097403743217,0.19912977054047,0.139502247011647,0.418677599295644
"OTAU001055",87.1373801826242,0.0497523651216884,0.226633234664828,0.933360687365343
"OTAU001056",260.012750753321,0.184638890528681,0.0887005575806097,0.181171341864688
"OTAU001057",90.3572218355218,0.778788404653083,0.394566620868521,0.212717751782348
"OTAU001058",1.64526901094545,-0.559812206156849,1.15288393724959,0.837693112365416
"OTAU001059",522.335384681182,0.0038355546326902,0.0978877032469489,0.990486272135705
"OTAU001060",419.283356379285,-0.035547944315312,0.207953012468129,0.948587086249297
"OTAU001061",2823.81843682806,0.0704272261734052,0.0535093135633362,0.466485474204871
"OTAU001062",460.332750348986,0.0702098827303581,0.091725040583223,0.721561576748179
"OTAU001063",2263.97815253078,-0.0834096104740787,0.119824552805316,0.751066242606553
"OTAU001064",0.771102284852838,-0.785635325288607,1.35761593444807,NA
"OTAU001065",780.340878117199,0.1810733088268,0.177314848118846,0.600815224729162
"OTAU001066",14.6563138163139,0.501905755539355,0.48356078421013,0.593642942436455
"OTAU001067",26.7772645806274,-0.768005669714526,0.555646774348323,0.437416921091901
"OTAU001068",71.3086155629752,0.40214983181635,0.282147990440836,0.419329980269347
"OTAU001069",16.1265911786653,0.29243246269685,0.294560993370107,0.615089100949733
"OTAU001070",244.19461631567,0.145620713129717,0.100414195793972,0.407639895269487
"OTAU001071",146.04375029902,-0.13337964879649,0.139353984121592,0.631089269982333
"OTAU001072",1709.5277074155,-0.17351972520765,0.0617984311886231,0.0481784688136801
"OTAU001073",1137.65960933855,0.0466070106520425,0.0738036897136385,0.782982880185697
"OTAU001074",746.617171141336,-0.0407542187093094,0.0752102590511581,0.818405819070748
"OTAU001075",20.3813201281021,-0.14815188462045,0.232407017749835,0.779925570550075
"OTAU001076",229.0127798908,-1.79534489212813,0.556551363229487,0.0180240517589934
"OTAU001077",8846.61160165621,0.291152945589654,0.184597502252636,0.352462979396109
"OTAU001078",300.088354958304,0.0229732439607241,0.0881387746002899,0.920969383423468
"OTAU001079",595.893500046052,0.313788630178867,0.108862204280164,0.0409394196164939
"OTAU001080",264.758403189353,-0.093040717234308,0.132995660352827,0.74996444821595
"OTAU001081",367.492853196971,-0.233949911206437,0.119804214587774,0.218928967145618
"OTAU001082",88.2537940688577,0.103543451877324,0.212209066150468,0.836888054116368
"OTAU001083",275.436189679871,0.0397923832233389,0.15294581390644,0.92102902773463
"OTAU001084",162.7234397701,-0.15268214150735,0.121949757583723,0.49613827848201
"OTAU001085",97.345799280694,-0.0909225981425198,0.134842757975361,0.761928582296455
"OTAU001086",158.85222516442,-0.176792240526148,0.108908030464642,0.333301172919244
"OTAU001087",206.670723934595,-1.54841599785373,0.805280585091664,0.228651984974935
"OTAU001088",37.9368829497848,0.81987857157774,0.354423565002295,0.124443969018415
"OTAU001089",55.6264907840132,1.81037468584256,0.800607630956417,0.134991994406217
"OTAU001091",25.4977850775674,2.79907532585344,0.98940393150237,0.0460663269244389
"OTAU001095",33.6041161178169,0.975063872744124,0.632324593063591,0.367928405986447
"OTAU001098",22.286933472612,-0.262812870451919,1.01062532185016,0.92102902773463
"OTAU001099",217.428149641083,-0.0187458948574846,0.105363757393732,0.945580137287823
"OTAU001100",255.982477276395,-0.367275234253696,0.133238909151677,0.0535869300725964
"OTAU001102",2090.43159750824,-0.378357844111577,0.117796024955482,0.0186637883526465
"OTAU001103",383.334542813821,-0.785793453421093,0.468390345671097,0.311423809831163
"OTAU001104",8.30978149774786,-0.825272365277473,0.634080285843586,0.472880599219526
"OTAU001105",201.039595595826,-0.0311303307548783,0.131371468484187,0.927615488091939
"OTAU001106",58.5195312921491,0.228096527915339,0.160441899899084,0.421285299646473
"OTAU001107",2.0268516796937,2.30636121408739,1.11161771995883,0.182958340528904
"OTAU001108",340.629389200242,3.45569498137204,0.71447365088953,7.20518673615241e-05
"OTAU001110",10.8738345201672,3.38161005880618,0.610706541372222,2.8460668065685e-06
"OTAU001112",445.626277448866,0.259374269791698,0.0994685286604748,0.0722399138164515
"OTAU001113",25.6769375266152,-0.194989854717612,0.996944636544725,0.939387327629266
"OTAU001116",0.85241304621987,-0.47655504028482,1.39431653392718,NA
"OTAU001117",1.21296105636721,0.681753306003362,1.05232920973484,0.775930327356805
"OTAU001118",7.69335621892581,0.32582595302555,0.420308871692616,0.717000146360092
"OTAU001120",7.26474327235802,-0.719421863062961,0.416826437256227,0.293338678638099
"OTAU001122",45.3610408123452,-0.0440390071255563,0.287587273308464,0.955096371318359
"OTAU001124",2.48183025536609,2.31969857242764,1.14030483109301,0.195078665859739
"OTAU001126",957.299282423893,0.322758722583794,0.123077698134955,0.0701113345969841
"OTAU001127",90.0560833732163,0.487430727351354,0.148932199724229,0.0158282124269751
"OTAU001128",4488.16784433226,0.386959997786802,0.12071211605467,0.0189605036447992
"OTAU001129",75.8560171014138,-0.820532157791041,0.485690328718256,0.307098286533204
"OTAU001130",13617.5170268378,-0.814594003244448,0.215227719082753,0.00365893128118747
"OTAU001131",3179.97690996982,-0.36073565440828,0.521291231887034,0.75268906691216
"OTAU001132",633.436699261431,-0.368644960385051,0.105828428151818,0.00912409069320927
"OTAU001133",779.211640927674,-5.76521932529458,0.62617449413131,3.78724000313815e-17
"OTAU001134",89.3121934225409,-0.702804163490227,0.499726923646327,0.428541026725018
"OTAU001135",186.200087720419,-0.172947695684724,0.199828661725511,0.675705704151551
"OTAU001137",76.6260957090397,0.219426625932112,0.343761832154784,0.779925570550075
